# sw_down lw_down tot_rain tot_snow t wind pstar q
0.0000e+00 3.5200e+02 0.0000e+00 0.0000e+00 2.8135e+02 2.2271e+00 9.7145e+04 6.4000e-03
1.3012e-01 3.5315e+02 1.8592e-05 0.0000e+00 2.8129e+02 2.1722e+00 9.7094e+04 6.5042e-03
5.6356e+01 3.4131e+02 7.5359e-05 0.0000e+00 2.8103e+02 3.0899e+00 9.7165e+04 6.4908e-03
1.6683e+02 3.3490e+02 1.1076e-04 0.0000e+00 2.8115e+02 3.5832e+00 9.7094e+04 6.0853e-03
1.3642e+02 3.2524e+02 1.2503e-05 0.0000e+00 2.8310e+02 2.2702e+00 9.6968e+04 5.9957e-03
5.9636e+00 3.0539e+02 0.0000e+00 0.0000e+00 2.8131e+02 1.4544e+00 9.6923e+04 5.6606e-03
0.0000e+00 2.9612e+02 0.0000e+00 0.0000e+00 2.7993e+02 1.2199e+00 9.6877e+04 5.4701e-03
0.0000e+00 3.0925e+02 2.8881e-05 0.0000e+00 2.7927e+02 1.2827e+00 9.6789e+04 5.5866e-03
0.0000e+00 3.2253e+02 1.5820e-04 0.0000e+00 2.7938e+02 2.0957e+00 9.6789e+04 5.4119e-03
2.1015e-02 3.2739e+02 1.8570e-04 0.0000e+00 2.7864e+02 1.7772e+00 9.6775e+04 5.3147e-03
7.1783e+01 3.1991e+02 6.1823e-05 0.0000e+00 2.7958e+02 2.4436e+00 9.6808e+04 5.2652e-03
2.4908e+02 3.2489e+02 1.0366e-05 0.0000e+00 2.8105e+02 2.3066e+00 9.6728e+04 5.0084e-03
1.5111e+02 3.2217e+02 0.0000e+00 0.0000e+00 2.8267e+02 1.6275e+00 9.6654e+04 5.2300e-03
5.0041e+00 3.1965e+02 0.0000e+00 0.0000e+00 2.8054e+02 1.6312e+00 9.6647e+04 4.9578e-03
0.0000e+00 3.0553e+02 2.0788e-05 0.0000e+00 2.7757e+02 2.0005e+00 9.6621e+04 4.5214e-03
0.0000e+00 2.9612e+02 4.1888e-05 0.0000e+00 2.7728e+02 2.0729e+00 9.6610e+04 4.5038e-03
0.0000e+00 2.9974e+02 2.9264e-05 0.0000e+00 2.7782e+02 2.2852e+00 9.6542e+04 4.4189e-03
2.9377e-01 3.0530e+02 3.2673e-05 0.0000e+00 2.7686e+02 2.0811e+00 9.6516e+04 4.2572e-03
1.2731e+02 3.0984e+02 4.2088e-05 0.0000e+00 2.8111e+02 2.2441e+00 9.6601e+04 5.3889e-03
3.3136e+02 3.1901e+02 6.7703e-05 0.0000e+00 2.8279e+02 3.4467e+00 9.6580e+04 6.0004e-03
1.8619e+02 3.0604e+02 7.4854e-05 0.0000e+00 2.8065e+02 2.0568e+00 9.6655e+04 5.5460e-03
4.7534e+00 3.0650e+02 2.5726e-05 0.0000e+00 2.7660e+02 2.0526e+00 9.6759e+04 4.6259e-03
0.0000e+00 3.1983e+02 1.1777e-05 0.0000e+00 2.7485e+02 1.9422e+00 9.6840e+04 4.2086e-03
0.0000e+00 2.6914e+02 0.0000e+00 0.0000e+00 2.7407e+02 1.8409e+00 9.6813e+04 4.0486e-03
0.0000e+00 2.7490e+02 0.0000e+00 0.0000e+00 2.7324e+02 1.8592e+00 9.6723e+04 3.7884e-03
9.9213e-02 2.9211e+02 0.0000e+00 0.0000e+00 2.7250e+02 1.8808e+00 9.6689e+04 3.5560e-03
1.2889e+02 3.1647e+02 0.0000e+00 0.0000e+00 2.7958e+02 1.5858e+00 9.6757e+04 5.4584e-03
3.6575e+02 2.9289e+02 0.0000e+00 0.0000e+00 2.8373e+02 2.1053e+00 9.6694e+04 5.0848e-03
2.3291e+02 3.1169e+02 0.0000e+00 0.0000e+00 2.8409e+02 2.0314e+00 9.6663e+04 4.8179e-03
6.7763e+00 2.9900e+02 0.0000e+00 0.0000e+00 2.8067e+02 1.1519e+00 9.6737e+04 4.5729e-03
0.0000e+00 2.9251e+02 0.0000e+00 0.0000e+00 2.7840e+02 1.2081e+00 9.6771e+04 4.2704e-03
0.0000e+00 2.4615e+02 0.0000e+00 0.0000e+00 2.7313e+02 1.7293e+00 9.6722e+04 3.4731e-03
0.0000e+00 2.4996e+02 0.0000e+00 0.0000e+00 2.7127e+02 2.3203e+00 9.6657e+04 3.1937e-03
3.9801e-03 2.5387e+02 0.0000e+00 0.0000e+00 2.6992e+02 2.4826e+00 9.6671e+04 2.8815e-03
1.8428e+02 2.8766e+02 0.0000e+00 0.0000e+00 2.7848e+02 2.5130e+00 9.6704e+04 4.3798e-03
4.0335e+02 3.2087e+02 0.0000e+00 0.0000e+00 2.8745e+02 2.5779e+00 9.6616e+04 5.7371e-03
2.2562e+02 3.3012e+02 9.1950e-06 0.0000e+00 2.8879e+02 2.4296e+00 9.6563e+04 6.5244e-03
3.4163e+00 3.3002e+02 3.9731e-05 0.0000e+00 2.8395e+02 2.7319e+00 9.6672e+04 5.3477e-03
0.0000e+00 3.2327e+02 1.3787e-05 0.0000e+00 2.8229e+02 2.6945e+00 9.6775e+04 5.1583e-03
0.0000e+00 2.9724e+02 0.0000e+00 0.0000e+00 2.7814e+02 2.4485e+00 9.6763e+04 4.2814e-03
0.0000e+00 2.9899e+02 0.0000e+00 0.0000e+00 2.7782e+02 2.7515e+00 9.6689e+04 4.4539e-03
5.6384e-03 3.0366e+02 0.0000e+00 0.0000e+00 2.7835e+02 2.7786e+00 9.6802e+04 4.6509e-03
1.0862e+02 3.2159e+02 0.0000e+00 0.0000e+00 2.8389e+02 2.4996e+00 9.6860e+04 6.2325e-03
4.0305e+02 3.3244e+02 0.0000e+00 0.0000e+00 2.9117e+02 1.9791e+00 9.6835e+04 8.7690e-03
2.2385e+02 3.4433e+02 0.0000e+00 0.0000e+00 2.9277e+02 2.9926e+00 9.6698e+04 9.9675e-03
5.5556e+00 3.1940e+02 0.0000e+00 0.0000e+00 2.8770e+02 3.2220e+00 9.6771e+04 7.9358e-03
0.0000e+00 3.1496e+02 0.0000e+00 0.0000e+00 2.8548e+02 2.9819e+00 9.6912e+04 7.1303e-03
0.0000e+00 3.0990e+02 0.0000e+00 0.0000e+00 2.8324e+02 2.7459e+00 9.6930e+04 6.3547e-03
0.0000e+00 2.9873e+02 0.0000e+00 0.0000e+00 2.8072e+02 2.7568e+00 9.6950e+04 6.0709e-03
0.0000e+00 3.2114e+02 2.5369e-05 0.0000e+00 2.8292e+02 3.1031e+00 9.7210e+04 6.9585e-03
9.9769e+01 3.4219e+02 0.0000e+00 0.0000e+00 2.8564e+02 2.6075e+00 9.7416e+04 8.4355e-03
2.2313e+02 3.6487e+02 1.1096e-05 0.0000e+00 2.8797e+02 3.6818e+00 9.7417e+04 8.9890e-03
1.4152e+02 3.7124e+02 1.1611e-05 0.0000e+00 2.8731e+02 2.0428e+00 9.7421e+04 8.9025e-03
1.2337e+00 3.6965e+02 3.9612e-05 0.0000e+00 2.8471e+02 1.9758e+00 9.7532e+04 8.2011e-03
0.0000e+00 3.6840e+02 6.3740e-05 0.0000e+00 2.8365e+02 1.4453e+00 9.7651e+04 7.7832e-03
0.0000e+00 3.7186e+02 2.0228e-05 0.0000e+00 2.8365e+02 1.3415e+00 9.7708e+04 7.8398e-03
0.0000e+00 3.6603e+02 0.0000e+00 0.0000e+00 2.8315e+02 1.2735e+00 9.7705e+04 7.6828e-03
0.0000e+00 3.6381e+02 0.0000e+00 0.0000e+00 2.8272e+02 1.2793e+00 9.7776e+04 7.4620e-03
5.4539e+01 3.6170e+02 0.0000e+00 0.0000e+00 2.8321e+02 1.2035e+00 9.7868e+04 7.2795e-03
2.5244e+02 3.5209e+02 0.0000e+00 0.0000e+00 2.8457e+02 1.1449e+00 9.7836e+04 6.9394e-03
1.5476e+02 3.4656e+02 0.0000e+00 0.0000e+00 2.8371e+02 1.8574e+00 9.7868e+04 6.4892e-03
2.2801e+00 3.5593e+02 0.0000e+00 0.0000e+00 2.8253e+02 1.3869e+00 9.7960e+04 6.2395e-03
0.0000e+00 3.5523e+02 0.0000e+00 0.0000e+00 2.8169e+02 1.3258e+00 9.8052e+04 6.1300e-03
0.0000e+00 3.5815e+02 0.0000e+00 0.0000e+00 2.8187e+02 1.8024e+00 9.8126e+04 6.2835e-03
0.0000e+00 3.5340e+02 8.8746e-06 0.0000e+00 2.8051e+02 1.4819e+00 9.8193e+04 5.9510e-03
0.0000e+00 3.4431e+02 0.0000e+00 0.0000e+00 2.7988e+02 1.8539e+00 9.8289e+04 5.7846e-03
9.6977e+01 3.2558e+02 0.0000e+00 0.0000e+00 2.8085e+02 2.7184e+00 9.8452e+04 5.6774e-03
3.0453e+02 3.2065e+02 0.0000e+00 0.0000e+00 2.8259e+02 3.0856e+00 9.8496e+04 5.3534e-03
1.7354e+02 3.3189e+02 0.0000e+00 0.0000e+00 2.8275e+02 2.3927e+00 9.8487e+04 5.1548e-03
2.5369e+00 3.3457e+02 0.0000e+00 0.0000e+00 2.8141e+02 1.4625e+00 9.8597e+04 5.1737e-03
0.0000e+00 3.3807e+02 0.0000e+00 0.0000e+00 2.8067e+02 1.2021e+00 9.8644e+04 5.2651e-03
0.0000e+00 3.3110e+02 0.0000e+00 0.0000e+00 2.8013e+02 1.2265e+00 9.8596e+04 5.3419e-03
0.0000e+00 3.1297e+02 0.0000e+00 0.0000e+00 2.7515e+02 1.6519e+00 9.8506e+04 4.2712e-03
0.0000e+00 2.8852e+02 0.0000e+00 0.0000e+00 2.7443e+02 1.7123e+00 9.8477e+04 4.0737e-03
1.6647e+02 2.8324e+02 0.0000e+00 0.0000e+00 2.8167e+02 1.3855e+00 9.8548e+04 5.7936e-03
4.3068e+02 2.9481e+02 0.0000e+00 0.0000e+00 2.8672e+02 2.9723e+00 9.8495e+04 6.3911e-03
2.3221e+02 3.0554e+02 0.0000e+00 0.0000e+00 2.8533e+02 2.8862e+00 9.8497e+04 6.3933e-03
3.9884e+00 2.9987e+02 0.0000e+00 0.0000e+00 2.8176e+02 2.5364e+00 9.8552e+04 5.9133e-03
0.0000e+00 3.0791e+02 0.0000e+00 0.0000e+00 2.8023e+02 2.4926e+00 9.8546e+04 5.7248e-03
0.0000e+00 3.1930e+02 9.8976e-06 0.0000e+00 2.7966e+02 2.5349e+00 9.8486e+04 5.7107e-03
0.0000e+00 3.3286e+02 2.9122e-05 0.0000e+00 2.7975e+02 2.5892e+00 9.8438e+04 5.8109e-03
0.0000e+00 3.4835e+02 2.4312e-05 0.0000e+00 2.8027e+02 2.6339e+00 9.8361e+04 6.1088e-03
8.0937e+01 3.4638e+02 2.2904e-05 0.0000e+00 2.8207e+02 5.9261e+00 9.8409e+04 6.6622e-03
2.0600e+02 3.4887e+02 2.2607e-05 0.0000e+00 2.8357e+02 4.6480e+00 9.8313e+04 7.0260e-03
1.3727e+02 3.4054e+02 8.5433e-06 0.0000e+00 2.8351e+02 3.1815e+00 9.8247e+04 6.1649e-03
2.1077e+00 3.4174e+02 0.0000e+00 0.0000e+00 2.8076e+02 2.5368e+00 9.8285e+04 5.5174e-03
0.0000e+00 3.4764e+02 0.0000e+00 0.0000e+00 2.7923e+02 2.2875e+00 9.8293e+04 5.1431e-03
0.0000e+00 2.9804e+02 0.0000e+00 0.0000e+00 2.7836e+02 2.3310e+00 9.8236e+04 5.1592e-03
0.0000e+00 2.7754e+02 0.0000e+00 0.0000e+00 2.7682e+02 1.8668e+00 9.8187e+04 4.8353e-03
0.0000e+00 2.7556e+02 0.0000e+00 0.0000e+00 2.7621e+02 1.6091e+00 9.8166e+04 4.6822e-03
1.3018e+02 2.9616e+02 0.0000e+00 0.0000e+00 2.7927e+02 2.5500e+00 9.8189e+04 5.0931e-03
3.6138e+02 3.0896e+02 0.0000e+00 0.0000e+00 2.8342e+02 2.9424e+00 9.8087e+04 5.4213e-03
2.0651e+02 3.1101e+02 0.0000e+00 0.0000e+00 2.8271e+02 2.0813e+00 9.8057e+04 5.5310e-03
2.3495e+00 3.1379e+02 0.0000e+00 0.0000e+00 2.8023e+02 1.3536e+00 9.8124e+04 5.2858e-03
0.0000e+00 3.1693e+02 0.0000e+00 0.0000e+00 2.7902e+02 6.4930e-01 9.8172e+04 5.1720e-03
0.0000e+00 2.9735e+02 0.0000e+00 0.0000e+00 2.7812e+02 7.0751e-01 9.8119e+04 5.0925e-03
0.0000e+00 2.7989e+02 0.0000e+00 0.0000e+00 2.7592e+02 1.0681e+00 9.8066e+04 4.6758e-03
0.0000e+00 2.5874e+02 0.0000e+00 0.0000e+00 2.7485e+02 1.2591e+00 9.8065e+04 4.3433e-03
1.7559e+02 2.7072e+02 0.0000e+00 0.0000e+00 2.7942e+02 8.0358e-01 9.8115e+04 5.3513e-03
4.1550e+02 3.0182e+02 0.0000e+00 0.0000e+00 2.8421e+02 9.1991e-01 9.7999e+04 5.7932e-03
2.7421e+02 2.7218e+02 0.0000e+00 0.0000e+00 2.8409e+02 1.3681e+00 9.7906e+04 5.4352e-03
2.8543e+00 2.6066e+02 0.0000e+00 0.0000e+00 2.7946e+02 1.5011e+00 9.7895e+04 4.6623e-03
0.0000e+00 2.5651e+02 0.0000e+00 0.0000e+00 2.7622e+02 1.6634e+00 9.7884e+04 4.0138e-03
0.0000e+00 2.5445e+02 0.0000e+00 0.0000e+00 2.7408e+02 1.4686e+00 9.7805e+04 3.8033e-03
0.0000e+00 2.4852e+02 0.0000e+00 0.0000e+00 2.7386e+02 1.8013e+00 9.7719e+04 3.6364e-03
0.0000e+00 2.4550e+02 0.0000e+00 0.0000e+00 2.7400e+02 1.8657e+00 9.7554e+04 3.4652e-03
1.7996e+02 2.5836e+02 0.0000e+00 0.0000e+00 2.8084e+02 1.0874e+00 9.7493e+04 5.0726e-03
4.3460e+02 2.8416e+02 0.0000e+00 0.0000e+00 2.8756e+02 1.4805e+00 9.7317e+04 5.8512e-03
2.5459e+02 2.8547e+02 0.0000e+00 0.0000e+00 2.8619e+02 1.9842e+00 9.7133e+04 6.3561e-03
2.4380e+00 2.7409e+02 0.0000e+00 0.0000e+00 2.8200e+02 2.8452e+00 9.7060e+04 5.6337e-03
0.0000e+00 2.7201e+02 0.0000e+00 0.0000e+00 2.7924e+02 2.9997e+00 9.6999e+04 5.1743e-03
0.0000e+00 2.6855e+02 0.0000e+00 0.0000e+00 2.7894e+02 3.2427e+00 9.6891e+04 5.1950e-03
0.0000e+00 2.8093e+02 0.0000e+00 0.0000e+00 2.7920e+02 3.7030e+00 9.6883e+04 5.4737e-03
0.0000e+00 3.1607e+02 5.0707e-05 0.0000e+00 2.7946e+02 3.5828e+00 9.6816e+04 5.7875e-03
6.3340e+01 3.2765e+02 9.1709e-05 0.0000e+00 2.8046e+02 5.4667e+00 9.6835e+04 6.1245e-03
1.8230e+02 3.2092e+02 9.7797e-05 0.0000e+00 2.7999e+02 4.9778e+00 9.6791e+04 6.0001e-03
1.1628e+02 3.0747e+02 9.2813e-05 0.0000e+00 2.7993e+02 4.2860e+00 9.6863e+04 5.2216e-03
5.5128e-01 3.1203e+02 7.0068e-05 0.0000e+00 2.7839e+02 3.8127e+00 9.6932e+04 4.7897e-03
6.5311e-02 3.0533e+02 3.0566e-05 0.0000e+00 2.7718e+02 3.7052e+00 9.6985e+04 4.4507e-03
0.0000e+00 3.0842e+02 0.0000e+00 0.0000e+00 2.7711e+02 3.4488e+00 9.7029e+04 4.4584e-03
0.0000e+00 3.2459e+02 1.2718e-05 0.0000e+00 2.7559e+02 3.2055e+00 9.7192e+04 4.2602e-03
0.0000e+00 3.2464e+02 1.5560e-05 0.0000e+00 2.7569e+02 2.7361e+00 9.7253e+04 4.2708e-03
6.1925e+01 3.2152e+02 3.6627e-05 0.0000e+00 2.7624e+02 3.2759e+00 9.7413e+04 4.2345e-03
3.5417e+02 2.7246e+02 3.0557e-05 0.0000e+00 2.7840e+02 3.0511e+00 9.7398e+04 3.9167e-03
2.0549e+02 2.8039e+02 0.0000e+00 0.0000e+00 2.7881e+02 1.3062e+00 9.7375e+04 3.9812e-03
1.8534e+00 2.5993e+02 0.0000e+00 0.0000e+00 2.7654e+02 7.5870e-01 9.7426e+04 3.8533e-03
0.0000e+00 2.2864e+02 0.0000e+00 0.0000e+00 2.7331e+02 1.9798e+00 9.7443e+04 3.4338e-03
0.0000e+00 2.2732e+02 0.0000e+00 0.0000e+00 2.7087e+02 1.9162e+00 9.7338e+04 3.0195e-03
0.0000e+00 2.2591e+02 0.0000e+00 0.0000e+00 2.7035e+02 2.0910e+00 9.7204e+04 2.8408e-03
0.0000e+00 2.2414e+02 0.0000e+00 0.0000e+00 2.7022e+02 2.3426e+00 9.7078e+04 2.7308e-03
1.5876e+02 2.3598e+02 0.0000e+00 0.0000e+00 2.7619e+02 1.7662e+00 9.6996e+04 3.8081e-03
4.0312e+02 2.6136e+02 0.0000e+00 0.0000e+00 2.8301e+02 1.2280e+00 9.6831e+04 5.0123e-03
2.1240e+02 2.7650e+02 0.0000e+00 0.0000e+00 2.8274e+02 1.5925e+00 9.6706e+04 4.9295e-03
1.6154e+00 2.7010e+02 0.0000e+00 0.0000e+00 2.7709e+02 2.5410e+00 9.6642e+04 4.3139e-03
0.0000e+00 2.7491e+02 0.0000e+00 0.0000e+00 2.7639e+02 2.7925e+00 9.6532e+04 3.9963e-03
0.0000e+00 2.8696e+02 0.0000e+00 0.0000e+00 2.7613e+02 2.9473e+00 9.6350e+04 3.7232e-03
0.0000e+00 2.8794e+02 0.0000e+00 0.0000e+00 2.7637e+02 3.0891e+00 9.6207e+04 4.0251e-03
0.0000e+00 2.9747e+02 0.0000e+00 0.0000e+00 2.7678e+02 2.9414e+00 9.6055e+04 4.3912e-03
9.3989e+01 3.0381e+02 1.9214e-05 0.0000e+00 2.7871e+02 2.8701e+00 9.5882e+04 5.0042e-03
1.8116e+02 3.2564e+02 0.0000e+00 0.0000e+00 2.8295e+02 3.6488e+00 9.5465e+04 5.9628e-03
6.4389e+01 3.3442e+02 7.5395e-05 0.0000e+00 2.8364e+02 3.5084e+00 9.5262e+04 5.7937e-03
5.0792e-01 3.4657e+02 5.6672e-05 0.0000e+00 2.8160e+02 2.6071e+00 9.5257e+04 6.1655e-03
0.0000e+00 3.5264e+02 1.5974e-05 0.0000e+00 2.8040e+02 1.7519e+00 9.5204e+04 6.3518e-03
0.0000e+00 3.5417e+02 1.9847e-04 0.0000e+00 2.8056e+02 2.4674e+00 9.5193e+04 6.6871e-03
0.0000e+00 3.5634e+02 2.6108e-04 0.0000e+00 2.7903e+02 1.5965e+00 9.5385e+04 5.8828e-03
0.0000e+00 3.4816e+02 1.7670e-04 0.0000e+00 2.7834e+02 1.4698e+00 9.5331e+04 5.5889e-03
1.1500e+01 3.3994e+02 1.3805e-04 0.0000e+00 2.7785e+02 2.1286e+00 9.5362e+04 5.3097e-03
4.1289e+01 3.3573e+02 2.0918e-04 0.0000e+00 2.7644e+02 2.1580e+00 9.5294e+04 4.9632e-03
1.6613e+01 3.2970e+02 2.0035e-04 4.1794e-05 2.7428e+02 1.9862e+00 9.5486e+04 3.9873e-03
2.9114e-01 3.2737e+02 1.1942e-04 5.7546e-05 2.7379e+02 1.8334e+00 9.5489e+04 3.8724e-03
0.0000e+00 3.2023e+02 6.0130e-05 2.7993e-05 2.7368e+02 2.0277e+00 9.5568e+04 3.8660e-03
0.0000e+00 3.0807e+02 1.3092e-05 0.0000e+00 2.7444e+02 2.6270e+00 9.5614e+04 4.0778e-03
0.0000e+00 3.1543e+02 2.5893e-05 0.0000e+00 2.7452e+02 1.9546e+00 9.5722e+04 4.0767e-03
0.0000e+00 2.9764e+02 0.0000e+00 0.0000e+00 2.7411e+02 1.8424e+00 9.5770e+04 4.0291e-03
5.8146e+01 3.1235e+02 1.6097e-05 0.0000e+00 2.7430e+02 2.9179e+00 9.5955e+04 3.8294e-03
1.8627e+02 2.9973e+02 3.1169e-05 0.0000e+00 2.7486e+02 3.4816e+00 9.5977e+04 3.7368e-03
1.1575e+02 2.8796e+02 0.0000e+00 0.0000e+00 2.7597e+02 1.5900e+00 9.6090e+04 3.7232e-03
6.5467e-01 2.9414e+02 0.0000e+00 0.0000e+00 2.7354e+02 1.4832e+00 9.6129e+04 3.5048e-03
0.0000e+00 3.0552e+02 0.0000e+00 0.0000e+00 2.7111e+02 1.4990e+00 9.6234e+04 3.1151e-03
0.0000e+00 2.4963e+02 0.0000e+00 0.0000e+00 2.7035e+02 1.2236e+00 9.6182e+04 3.0263e-03
0.0000e+00 2.5742e+02 0.0000e+00 0.0000e+00 2.7084e+02 1.2582e+00 9.6168e+04 3.2023e-03
0.0000e+00 2.7623e+02 0.0000e+00 0.0000e+00 2.6967e+02 1.3331e+00 9.6123e+04 2.9504e-03
8.4358e+01 2.9235e+02 0.0000e+00 0.0000e+00 2.7279e+02 5.8109e-01 9.6173e+04 3.5344e-03
2.9846e+02 2.8680e+02 0.0000e+00 0.0000e+00 2.7621e+02 1.2149e+00 9.6077e+04 3.3918e-03
1.5924e+02 2.7649e+02 0.0000e+00 0.0000e+00 2.7612e+02 1.5430e+00 9.6194e+04 3.2107e-03
8.3728e-01 2.6590e+02 0.0000e+00 0.0000e+00 2.7435e+02 1.3078e+00 9.6270e+04 3.1606e-03
0.0000e+00 2.7377e+02 0.0000e+00 0.0000e+00 2.7356e+02 1.7282e+00 9.6375e+04 3.1756e-03
0.0000e+00 2.8441e+02 0.0000e+00 0.0000e+00 2.7259e+02 2.1281e+00 9.6313e+04 3.0345e-03
0.0000e+00 2.8096e+02 0.0000e+00 0.0000e+00 2.7116e+02 1.8352e+00 9.6257e+04 2.7763e-03
0.0000e+00 2.8153e+02 0.0000e+00 0.0000e+00 2.7021e+02 1.6456e+00 9.6163e+04 2.6276e-03
1.1134e+02 2.7691e+02 0.0000e+00 0.0000e+00 2.7330e+02 1.5793e+00 9.6063e+04 3.0995e-03
3.8100e+02 2.5049e+02 0.0000e+00 0.0000e+00 2.7742e+02 2.0000e+00 9.5841e+04 3.0136e-03
1.7810e+02 2.6795e+02 0.0000e+00 0.0000e+00 2.7773e+02 1.5882e+00 9.5783e+04 3.0834e-03
1.3596e+00 2.9392e+02 0.0000e+00 0.0000e+00 2.7497e+02 2.3257e+00 9.5741e+04 2.8380e-03
0.0000e+00 3.1625e+02 0.0000e+00 0.0000e+00 2.7569e+02 2.5690e+00 9.5721e+04 2.7598e-03
0.0000e+00 3.1668e+02 5.4991e-05 0.0000e+00 2.7510e+02 3.5665e+00 9.5688e+04 3.4107e-03
0.0000e+00 3.2066e+02 1.6090e-04 0.0000e+00 2.7661e+02 5.1441e+00 9.5783e+04 4.1868e-03
0.0000e+00 3.2270e+02 9.4607e-05 0.0000e+00 2.7645e+02 5.6896e+00 9.5815e+04 4.2303e-03
4.3117e+01 3.2571e+02 6.7858e-05 0.0000e+00 2.7684e+02 5.7148e+00 9.5977e+04 4.3566e-03
1.4888e+02 3.1426e+02 9.2860e-05 0.0000e+00 2.7729e+02 6.2072e+00 9.6036e+04 4.5848e-03
8.8781e+01 3.0217e+02 6.6746e-05 0.0000e+00 2.7707e+02 3.8695e+00 9.6171e+04 4.7527e-03
3.3932e-01 3.0545e+02 4.5526e-05 0.0000e+00 2.7642e+02 2.6471e+00 9.6251e+04 4.6314e-03
2.0489e-02 3.0804e+02 2.5483e-05 0.0000e+00 2.7595e+02 2.2525e+00 9.6272e+04 4.5997e-03
0.0000e+00 3.2170e+02 1.0843e-04 0.0000e+00 2.7593e+02 2.0683e+00 9.6224e+04 4.6505e-03
0.0000e+00 3.2020e+02 1.1860e-04 0.0000e+00 2.7495e+02 2.1137e+00 9.6106e+04 4.2112e-03
0.0000e+00 3.1278e+02 1.1340e-04 0.0000e+00 2.7434e+02 1.9897e+00 9.6053e+04 4.0123e-03
3.9213e+01 3.1150e+02 1.0675e-04 0.0000e+00 2.7478e+02 1.8533e+00 9.6235e+04 4.2520e-03
4.8186e+01 3.2167e+02 1.2540e-04 2.1970e-05 2.7527e+02 4.1904e+00 9.6406e+04 4.3098e-03
1.8288e+01 3.2431e+02 9.0718e-05 0.0000e+00 2.7626e+02 2.1527e+00 9.6633e+04 4.7686e-03
2.8622e-01 3.2977e+02 9.3697e-05 0.0000e+00 2.7595e+02 2.2298e+00 9.6834e+04 4.6782e-03
2.5952e-02 3.3139e+02 5.6057e-05 0.0000e+00 2.7561e+02 2.2476e+00 9.6997e+04 4.6331e-03
3.3485e-04 3.3270e+02 4.8632e-05 0.0000e+00 2.7556e+02 2.0435e+00 9.7091e+04 4.6143e-03
0.0000e+00 3.2852e+02 4.1463e-05 0.0000e+00 2.7418e+02 1.9187e+00 9.7250e+04 4.1470e-03
0.0000e+00 3.2490e+02 3.1852e-05 0.0000e+00 2.7337e+02 1.7551e+00 9.7327e+04 3.9276e-03
3.3883e+01 3.2212e+02 1.8970e-05 0.0000e+00 2.7324e+02 2.1943e+00 9.7394e+04 3.8096e-03
1.5356e+02 3.1004e+02 2.6977e-05 0.0000e+00 2.7366e+02 2.4705e+00 9.7390e+04 3.6350e-03
1.0708e+02 2.9992e+02 2.0332e-05 0.0000e+00 2.7396e+02 1.6677e+00 9.7462e+04 3.4541e-03
4.8457e-01 3.1175e+02 0.0000e+00 0.0000e+00 2.7324e+02 1.2762e+00 9.7535e+04 3.4298e-03
0.0000e+00 3.1161e+02 0.0000e+00 0.0000e+00 2.7268e+02 1.0825e+00 9.7597e+04 3.2865e-03
2.6287e-02 2.9965e+02 0.0000e+00 0.0000e+00 2.7222e+02 1.2685e+00 9.7590e+04 3.1698e-03
0.0000e+00 2.9081e+02 0.0000e+00 0.0000e+00 2.7189e+02 1.4417e+00 9.7612e+04 3.2733e-03
0.0000e+00 2.6940e+02 0.0000e+00 0.0000e+00 2.7115e+02 1.5676e+00 9.7683e+04 3.0736e-03
1.1509e+02 2.5165e+02 0.0000e+00 0.0000e+00 2.7158e+02 2.9962e+00 9.7794e+04 2.8901e-03
3.0405e+02 2.6177e+02 0.0000e+00 0.0000e+00 2.7421e+02 2.9990e+00 9.7764e+04 2.8726e-03
1.4935e+02 2.6100e+02 0.0000e+00 0.0000e+00 2.7365e+02 2.6669e+00 9.7837e+04 2.8624e-03
1.0395e+00 2.5592e+02 0.0000e+00 0.0000e+00 2.7174e+02 2.8240e+00 9.7939e+04 2.5796e-03
0.0000e+00 2.3364e+02 0.0000e+00 0.0000e+00 2.7095e+02 3.0552e+00 9.8064e+04 2.4000e-03
0.0000e+00 2.2820e+02 0.0000e+00 0.0000e+00 2.7025e+02 3.1160e+00 9.8110e+04 2.3307e-03
0.0000e+00 2.2581e+02 0.0000e+00 0.0000e+00 2.6991e+02 3.0154e+00 9.8157e+04 2.2521e-03
0.0000e+00 2.2763e+02 0.0000e+00 0.0000e+00 2.6956e+02 2.8370e+00 9.8239e+04 2.3291e-03
1.3127e+02 2.3558e+02 0.0000e+00 0.0000e+00 2.7227e+02 3.3207e+00 9.8355e+04 2.6328e-03
3.9237e+02 2.2921e+02 0.0000e+00 0.0000e+00 2.7513e+02 2.9274e+00 9.8326e+04 2.8484e-03
2.1547e+02 2.2221e+02 0.0000e+00 0.0000e+00 2.7391e+02 2.2716e+00 9.8296e+04 3.0288e-03
1.2305e+00 2.2203e+02 0.0000e+00 0.0000e+00 2.7087e+02 2.0513e+00 9.8258e+04 2.7249e-03
0.0000e+00 2.3291e+02 0.0000e+00 0.0000e+00 2.6974e+02 1.7635e+00 9.8302e+04 2.5861e-03
0.0000e+00 2.3913e+02 0.0000e+00 0.0000e+00 2.6922e+02 1.4029e+00 9.8211e+04 2.4186e-03
0.0000e+00 2.5576e+02 0.0000e+00 0.0000e+00 2.6934e+02 1.1871e+00 9.8263e+04 2.4374e-03
0.0000e+00 2.7885e+02 0.0000e+00 0.0000e+00 2.6932e+02 1.3880e+00 9.8216e+04 2.4149e-03
